name,first_name,last_name,price,above_100
Robert Young,Robert,Young,267.4230523,True
Randy Bauer,Randy,Bauer,54.47848217,False
Joel Webb,Joel,Webb,254.01125699999997,True
Christopher Bright,Christopher,Bright,229.0627694,True
Maria Reyes,Maria,Reyes,245.76857859999998,True
Christopher Larson,Christopher,Larson,255.8959554,True
Evan Richardson,Evan,Richardson,199.7802439,True
Brittany Salinas,Brittany,Salinas,106.00092509999999,True
Theodore Schultz,Theodore,Schultz,66.3966506,False
Allen Hall,Allen,Hall,248.78345299999998,True
Mark Bailey,Mark,Bailey,146.1999589,True
Ashley Barton,Ashley,Barton,184.83768600000002,True
Melissa Reid,Melissa,Reid,164.99648090000002,True
Kevin Frazier,Kevin,Frazier,188.9327571,True
Jacqueline Russell,Jacqueline,Russell,182.9477248,True
Jeremy Davidson,Jeremy,Davidson,238.4692929,True
Vincent Taylor,Vincent,Taylor,19.99434316,False
Daniel Alexander,Daniel,Alexander,257.703959,True
Katherine Brooks,Katherine,Brooks,16.25110869,False
Donna Malone,Donna,Malone,263.6211952,True
Sarah Carlson,Sarah,Carlson,155.11203899999998,True
Stephen Stafford,Stephen,Stafford,86.76268915,False
Molly Grant,Molly,Grant,114.8491929,True
Vanessa Chase,Vanessa,Chase,7.770786949,False
Katrina Miller,Katrina,Miller,247.26599610000002,True
Karen Hancock,Karen,Hancock,282.61777939999996,True
Raymond Brooks,Raymond,Brooks,204.87268480000003,True
Amanda Reynolds,Amanda,Reynolds,90.21503715,False
Sandra Marquez,Sandra,Marquez,138.1701187,True
Eric Gregory,Eric,Gregory,24.92979482,False
Mary Allen,Mary,Allen,255.2531379,True
Michael Santos,Michael,Santos,193.49951930000003,True
Ronnie Ali,Ronnie,Ali,229.6159426,True
Mr. Jeff Wilson,Mr. Jeff,Wilson,114.67608770000001,True
John Richardson,John,Richardson,207.19546100000002,True
Reginald Barnes,Reginald,Barnes,46.8780625,False
Joseph Beasley,Joseph,Beasley,298.37222369999995,True
Kyle Brown,Kyle,Brown,106.8841519,True
Ruth Ballard,Ruth,Ballard,299.9455478,True
Michael Bradley,Michael,Bradley,203.91710700000002,True
Derek Sandoval,Derek,Sandoval,143.0956665,True
Kayla Brown,Kayla,Brown,123.10570420000002,True
Rodney Harrison,Rodney,Harrison,118.4162955,True
Whitney Sims,Whitney,Sims,284.5855067,True
Carly Wagner,Carly,Wagner,212.83931809999999,True
Brett House,Brett,House,193.72380180000002,True
Robert Weaver,Robert,Weaver,109.6290182,True
Steve Gonzalez,Steve,Gonzalez,146.1933084,True
David Fisher,David,Fisher,290.17798189999996,True
Leonard King,Leonard,King,24.0939262,False
Beth Martinez,Beth,Martinez,23.52767675,False
Elizabeth Lewis,Elizabeth,Lewis,173.6053214,True
Nicole Small,Nicole,Small,159.8582487,True
Anthony Cline,Anthony,Cline,250.28820209999998,True
Spencer Ware,Spencer,Ware,159.52026850000001,True
Willie Erickson,Willie,Erickson,116.3402762,True
Brent Moore,Brent,Moore,155.6385418,True
Maria Hunt,Maria,Hunt,285.7458256,True
Robert Howard,Robert,Howard,174.47244540000003,True
Katherine Smith,Katherine,Smith,96.91551318,False
Mrs. Andrea Meza,Mrs. Andrea,Meza,143.0006511,True
Nathan Crane,Nathan,Crane,83.56558574,False
Dr. Douglas Delgado DDS,Dr. Douglas,Delgado DDS,85.5223837,False
Mariah Garrison,Mariah,Garrison,192.7734629,True
Dennis Perez,Dennis,Perez,138.22028569999998,True
Veronica Berry,Veronica,Berry,248.7978665,True
Kristine Holland,Kristine,Holland,248.54951609999998,True
Daniel Nguyen,Daniel,Nguyen,282.20883460000005,True
Kelly Gregory,Kelly,Gregory,159.74720680000001,True
Shawn Brown,Shawn,Brown,181.37967769999997,True
Danielle George,Danielle,George,274.24466789999997,True
Tiffany Brown,Tiffany,Brown,276.1991426,True
Alice Freeman,Alice,Freeman,137.15837380000002,True
Daniel Brown,Daniel,Brown,112.76369369999999,True
Jessica Hopkins,Jessica,Hopkins,122.3518376,True
April Bryant,April,Bryant,266.6719848,True
Christopher Miller,Christopher,Miller,158.2431072,True
Duane Smith,Duane,Smith,195.3278749,True
Madeline Sandoval,Madeline,Sandoval,121.17434979999999,True
Dr. Victoria Kirk,Dr. Victoria,Kirk,3.666987419,False
Paul Davis,Paul,Davis,252.5040028,True
Robert Dickerson,Robert,Dickerson,11.98827381,False
Kevin Lambert Jr.,Kevin,Lambert Jr.,4.531036969,False
Sheila Morton,Sheila,Morton,170.343201,True
Leonard Martinez,Leonard,Martinez,93.22430955,False
Melanie Dennis,Melanie,Dennis,209.669112,True
Melissa Cline,Melissa,Cline,107.48203249999999,True
Timothy Williams,Timothy,Williams,258.01048149999997,True
Kimberly Anderson,Kimberly,Anderson,87.97839743,False
Sarah Simmons,Sarah,Simmons,244.27572790000002,True
Michael Bryan,Michael,Bryan,233.2848903,True
Peter Lopez DVM,Peter,Lopez DVM,140.0412394,True
Philip Oliver,Philip,Oliver,21.30464474,False
Sara Hodges,Sara,Hodges,277.3543759,True
Richard Hicks,Richard,Hicks,73.36766831,False
Michael Brown,Michael,Brown,37.87051913,False
Destiny Roy,Destiny,Roy,223.47633019999998,True
Kimberly Baker,Kimberly,Baker,80.46348769,False
Jamie Higgins,Jamie,Higgins,69.03028233,False
Preston Ferguson III,Preston,Ferguson III,221.4249566,True
Rachel Montgomery,Rachel,Montgomery,29.08534279,False
Rebecca Walls,Rebecca,Walls,215.27177930000002,True
Mr. Matthew Collins,Mr. Matthew,Collins,238.6680373,True
Thomas Forbes,Thomas,Forbes,72.71031133,False
Caitlin Shelton,Caitlin,Shelton,220.32520860000002,True
Robert Stephens,Robert,Stephens,3.606464206,False
Jennifer Lin,Jennifer,Lin,192.9587531,True
Diana Carney,Diana,Carney,97.78448666,False
Kevin Mayo,Kevin,Mayo,51.803837,False
Nicholas West,Nicholas,West,16.204517300000003,False
Mitchell Kelley,Mitchell,Kelley,13.07861103,False
Andre Boyd,Andre,Boyd,253.5211663,True
James Knight,James,Knight,22.56984826,False
Andrew Lee,Andrew,Lee,70.51262949,False
David Clay MD,David,Clay MD,236.9824129,True
Craig Mitchell,Craig,Mitchell,166.2891034,True
Jennifer Evans,Jennifer,Evans,2.9770119719999997,False
Scott Schroeder,Scott,Schroeder,236.19972909999998,True
Kathleen Gallagher DVM,Kathleen,Gallagher DVM,291.67798700000003,True
Benjamin Davis,Benjamin,Davis,51.11857044,False
Luis Mathis,Luis,Mathis,299.19388169999996,True
Rachel Thomas,Rachel,Thomas,161.3312866,True
Erin Henry,Erin,Henry,11.73608077,False
Daniel Chen,Daniel,Chen,254.1665472,True
Katie Parker,Katie,Parker,13.94906194,False
Melissa Robinson,Melissa,Robinson,205.87810890000003,True
Samuel Dalton,Samuel,Dalton,14.08357426,False
Nicole Jones,Nicole,Jones,51.59257197,False
James Baker,James,Baker,170.9273169,True
Amanda Hopkins,Amanda,Hopkins,200.6433574,True
Eric Rodriguez,Eric,Rodriguez,103.935463,True
Rebecca Gallagher MD,Rebecca,Gallagher MD,221.5435451,True
Paul Daniels,Paul,Daniels,232.54837,True
Stephanie Green,Stephanie,Green,2.6639677859999997,False
Beth Stone,Beth,Stone,35.23893288,False
Paul King,Paul,King,188.565175,True
Lauren Kelly,Lauren,Kelly,13.00123524,False
Laura Pierce,Laura,Pierce,16.16340439,False
Heather Bennett,Heather,Bennett,255.17411490000003,True
Joshua King,Joshua,King,107.35901270000001,True
Jasmine Flores,Jasmine,Flores,289.7696566,True
Sarah Chandler,Sarah,Chandler,55.24485998,False
Denise Miller,Denise,Miller,158.8641339,True
Randy Moyer,Randy,Moyer,125.96832450000001,True
Megan Perry,Megan,Perry,287.0921961,True
David Weber,David,Weber,140.9446241,True
Michael Hoffman,Michael,Hoffman,145.2717633,True
Amy Townsend,Amy,Townsend,217.5922091,True
Martin Larson,Martin,Larson,171.9356768,True
Savannah Hampton,Savannah,Hampton,245.21551749999998,True
Amanda Chavez,Amanda,Chavez,4.068803173,False
Tina Campos,Tina,Campos,292.1002,True
Crystal Blake,Crystal,Blake,227.6330391,True
Beth Morales,Beth,Morales,229.9794474,True
Mark Johnson,Mark,Johnson,177.54765569999998,True
Emily Kramer,Emily,Kramer,249.95984750000002,True
Scott Jackson,Scott,Jackson,200.6486534,True
Kayla Stanley,Kayla,Stanley,39.11623892,False
Heather Combs,Heather,Combs,75.68140908,False
Samantha Watson,Samantha,Watson,209.2371767,True
John Taylor,John,Taylor,162.383985,True
Kristen Waller,Kristen,Waller,203.3026259,True
Robert Chang,Robert,Chang,59.64579395,False
Elizabeth Berry,Elizabeth,Berry,48.18828909,False
Leslie Estes,Leslie,Estes,160.479494,True
Joseph Wilson,Joseph,Wilson,265.8405526,True
Austin Ramirez,Austin,Ramirez,212.70362889999998,True
Amanda Evans,Amanda,Evans,148.0328505,True
Stephanie Martinez,Stephanie,Martinez,167.4969941,True
Trevor Valenzuela,Trevor,Valenzuela,233.3832548,True
Jaime Perez,Jaime,Perez,142.8424681,True
Randy Stone,Randy,Stone,126.80863909999998,True
Elizabeth Delgado,Elizabeth,Delgado,287.0605845,True
Anthony Scott,Anthony,Scott,103.2864364,True
Cody Johnson,Cody,Johnson,170.0586264,True
Bryan Hall,Bryan,Hall,260.9082222,True
Sergio Day,Sergio,Day,276.6420591,True
Nicole Wiggins,Nicole,Wiggins,65.95568043,False
Kathleen Turner,Kathleen,Turner,262.1049741,True
Joshua Holland,Joshua,Holland,299.51584110000005,True
Jessica Miller,Jessica,Miller,124.42151509999998,True
Alex Moore,Alex,Moore,142.418239,True
Julie Boyd,Julie,Boyd,39.18863723,False
Tara Barnes,Tara,Barnes,128.8918058,True
Heather Brown,Heather,Brown,186.71130159999998,True
Michelle Gutierrez PhD,Michelle,Gutierrez PhD,46.66502067,False
Tiffany Brown,Tiffany,Brown,45.12432917,False
Alicia Todd,Alicia,Todd,205.8706229,True
Annette Morris,Annette,Morris,17.24911997,False
Lindsey Hines,Lindsey,Hines,117.8079689,True
Logan Watkins,Logan,Watkins,52.1715902,False
John Harmon,John,Harmon,154.808761,True
Alexis Williams,Alexis,Williams,223.49770469999999,True
Andrea Oliver,Andrea,Oliver,115.64285009999999,True
Darrell Smith,Darrell,Smith,57.00665127,False
Patrick Hendrix,Patrick,Hendrix,9.994643513,False
Matthew Bruce,Matthew,Bruce,257.3743579,True
Steven Ortiz,Steven,Ortiz,227.27207349999998,True
Jimmy Navarro,Jimmy,Navarro,164.9602355,True
Anthony Friedman,Anthony,Friedman,17.753192000000002,False
Michael Barrett,Michael,Barrett,39.21052339,False
Catherine Taylor,Catherine,Taylor,55.50357069,False
John Ross,John,Ross,226.0656937,True
Michael Austin,Michael,Austin,67.81751254,False
Troy Warren,Troy,Warren,111.3394845,True
Alicia Ruiz,Alicia,Ruiz,164.6026773,True
Dana Santos,Dana,Santos,295.9934887,True
Christian Porter,Christian,Porter,145.4184193,True
Emily Ramos,Emily,Ramos,63.74626361,False
Lisa Marquez,Lisa,Marquez,227.0754835,True
Sergio Hughes,Sergio,Hughes,240.3088336,True
Angela Fischer,Angela,Fischer,44.62116994,False
Lance Weaver,Lance,Weaver,23.27390372,False
Dawn Ward,Dawn,Ward,201.1261376,True
Norman Simpson,Norman,Simpson,219.3829512,True
Suzanne Haas,Suzanne,Haas,268.84301719999996,True
Lisa Craig,Lisa,Craig,32.20190241,False
Joseph Summers,Joseph,Summers,234.3983114,True
Carl Decker,Carl,Decker,29.47284095,False
Sandra Pollard,Sandra,Pollard,206.47944569999999,True
Cameron Nielsen,Cameron,Nielsen,160.9221115,True
Frank Jones,Frank,Jones,95.72477062,False
James Jordan,James,Jordan,298.5896987,True
Destiny Rojas,Destiny,Rojas,89.6838838,False
Lisa Clark,Lisa,Clark,273.5127708,True
Lori Valdez,Lori,Valdez,111.5501182,True
Danny Lewis,Danny,Lewis,224.4037909,True
Jennifer Martin,Jennifer,Martin,87.64623687,False
Richard Bauer,Richard,Bauer,164.22095180000002,True
Alicia Ferrell,Alicia,Ferrell,169.3028425,True
Grant Hall,Grant,Hall,0.558640768,False
Elizabeth Hill,Elizabeth,Hill,237.8971597,True
Jacqueline Brown,Jacqueline,Brown,267.5073581,True
Tiffany Barron,Tiffany,Barron,185.2634793,True
Arthur Chandler,Arthur,Chandler,226.59721729999998,True
Mark Bowman,Mark,Bowman,180.1064676,True
Dr. Shannon Jackson,Dr. Shannon,Jackson,131.2304203,True
Kelly Johnson,Kelly,Johnson,124.16337990000001,True
Brian Contreras,Brian,Contreras,60.52315419,False
John Dixon,John,Dixon,183.4615101,True
Tamara Wilson,Tamara,Wilson,5.006903718,False
Christina Bishop,Christina,Bishop,197.7689034,True
Jennifer Smith,Jennifer,Smith,169.76375159999998,True
Denise Clark,Denise,Clark,270.07653650000003,True
Ms. Angela Peterson MD,Ms. Angela,Peterson MD,194.5922004,True
Amy Mills,Amy,Mills,132.67089380000002,True
Stephanie Spears,Stephanie,Spears,128.7858904,True
Alexandra Lawrence,Alexandra,Lawrence,112.38945859999998,True
Joe Powell,Joe,Powell,18.98297458,False
Matthew Diaz,Matthew,Diaz,124.61208740000001,True
Joshua Sanchez,Joshua,Sanchez,147.13387790000002,True
Joseph Herring,Joseph,Herring,262.3721841,True
Billy Riley,Billy,Riley,141.18915259999997,True
Cheryl Crosby,Cheryl,Crosby,128.6964315,True
Jeanne Brown,Jeanne,Brown,79.06627536,False
Rebecca Clarke,Rebecca,Clarke,174.5418573,True
Ronald Hudson,Ronald,Hudson,240.1683659,True
Derek Wolf,Derek,Wolf,136.99871389999998,True
Jennifer Lee,Jennifer,Lee,168.41306619999997,True
Dr. Courtney Copeland DVM,Dr. Courtney,Copeland DVM,205.9871436,True
Kevin Boyd,Kevin,Boyd,276.0430518,True
Christopher Harrell,Christopher,Harrell,47.54869596,False
Terri Schultz,Terri,Schultz,95.12922836,False
Jonathan Brooks,Jonathan,Brooks,113.4023205,True
Gregory Yoder,Gregory,Yoder,66.72888226,False
Tammy Welch,Tammy,Welch,243.68078849999998,True
Jennifer Doyle,Jennifer,Doyle,125.08294709999998,True
Michelle Moore,Michelle,Moore,139.85264009999997,True
Mr. Matthew Bennett,Mr. Matthew,Bennett,31.24445141,False
Valerie Bishop,Valerie,Bishop,141.04655290000002,True
Olivia Moore,Olivia,Moore,182.77226330000002,True
Rachel Lynch,Rachel,Lynch,11.16873089,False
Victoria Carroll,Victoria,Carroll,100.400948,True
Richard Duffy,Richard,Duffy,192.82785780000003,True
Harold Rowe,Harold,Rowe,4.973566675,False
Jasmine Bailey,Jasmine,Bailey,240.1984741,True
Victoria Goodman,Victoria,Goodman,157.2129033,True
Christopher Frost,Christopher,Frost,51.7746098,False
Michael Larsen,Michael,Larsen,119.9341108,True
Robert Coffey,Robert,Coffey,100.3104595,True
Carolyn Harmon,Carolyn,Harmon,132.24657549999998,True
Jared Garrison,Jared,Garrison,176.72059430000002,True
Susan Burton,Susan,Burton,71.54482097,False
Bryan Patton,Bryan,Patton,6.517783303,False
Mr. Kyle Burns,Mr. Kyle,Burns,47.95291873,False
Jeremy Davis,Jeremy,Davis,196.88090630000002,True
Kevin Bryant,Kevin,Bryant,119.266223,True
James Harrington,James,Harrington,153.66009259999998,True
Christina Weaver,Christina,Weaver,158.4753706,True
Robert Kennedy,Robert,Kennedy,169.2943627,True
Richard Jarvis,Richard,Jarvis,114.69255759999999,True
Aaron Ford,Aaron,Ford,266.565379,True
Donna Franklin,Donna,Franklin,212.00734369999998,True
Angela Martinez,Angela,Martinez,97.13919381,False
Michael Anderson,Michael,Anderson,56.30656726,False
Charles Stevens,Charles,Stevens,146.52720630000002,True
Dr. Christopher Harrell,Dr. Christopher,Harrell,176.63651169999997,True
Melanie Francis,Melanie,Francis,148.62381069999998,True
Kevin Johnson,Kevin,Johnson,57.07758117,False
Annette Johnston,Annette,Johnston,286.4368475,True
Laura Jones,Laura,Jones,251.82569610000002,True
Brianna Parks,Brianna,Parks,105.66882690000001,True
Mario Henderson,Mario,Henderson,289.3215948,True
Rachel Garcia,Rachel,Garcia,18.33863307,False
Taylor Evans,Taylor,Evans,152.08136430000002,True
Denise Olson,Denise,Olson,263.8594197,True
Jenna Odom,Jenna,Odom,54.33763494,False
Jennifer Parker,Jennifer,Parker,114.30514170000001,True
Melissa Haynes,Melissa,Haynes,249.4110446,True
Dr. Terry Martinez,Dr. Terry,Martinez,135.282602,True
Daniel Mitchell,Daniel,Mitchell,273.16612169999996,True
Steven Williams MD,Steven,Williams MD,89.40717196,False
Nicholas White,Nicholas,White,234.42393859999999,True
Robert Le,Robert,Le,143.3576073,True
William Daniels,William,Daniels,2.75363996,False
Anthony Hoffman,Anthony,Hoffman,205.89371709999998,True
Jessica Smith,Jessica,Smith,140.7997908,True
Charles Martinez,Charles,Martinez,53.45634467,False
Michael Harrison,Michael,Harrison,264.9058228,True
Cynthia Oconnor,Cynthia,Oconnor,134.0974441,True
Wesley Williams,Wesley,Williams,210.54881310000002,True
Keith Wheeler,Keith,Wheeler,64.57752578,False
Anna Lopez,Anna,Lopez,299.14994260000003,True
Megan Montoya,Megan,Montoya,77.73528252,False
Alice Wallace,Alice,Wallace,258.1149996,True
David Barry,David,Barry,293.064933,True
Crystal Anderson,Crystal,Anderson,85.67769938,False
Charles Walters,Charles,Walters,136.3273754,True
Amy Hall,Amy,Hall,165.7815497,True
Daniel Allison,Daniel,Allison,202.9205718,True
Monica Rogers,Monica,Rogers,115.60975619999999,True
Lisa Brennan,Lisa,Brennan,244.69072909999997,True
Hector Adams,Hector,Adams,258.2983392,True
Samantha George,Samantha,George,177.6586379,True
Peter Sanders,Peter,Sanders,248.5678166,True
Yvonne Coleman,Yvonne,Coleman,299.9854723,True
Charles Miller,Charles,Miller,37.89348077,False
Mathew Harmon,Mathew,Harmon,5.477643314,False
Heather Collins,Heather,Collins,18.93872049,False
Anne Mccullough,Anne,Mccullough,38.48691116,False
Terry Moore,Terry,Moore,251.98736769999996,True
James Rogers,James,Rogers,39.25426014,False
Stephen Brown,Stephen,Brown,166.4123,True
Mark Morales,Mark,Morales,205.5803314,True
Kathleen Tran,Kathleen,Tran,248.44988519999998,True
Michelle Stone,Michelle,Stone,59.92907123,False
Catherine Scott,Catherine,Scott,261.6205656,True
Robert Dyer,Robert,Dyer,159.33573940000002,True
Bryan Martinez,Bryan,Martinez,292.45987230000003,True
Danielle Miller DVM,Danielle,Miller DVM,5.840759287000001,False
Natalie Gentry,Natalie,Gentry,115.4240965,True
Mark Martinez,Mark,Martinez,274.8417111,True
Margaret Baird,Margaret,Baird,178.1376538,True
Jacqueline Conway,Jacqueline,Conway,161.0544466,True
Jennifer Miller,Jennifer,Miller,167.65138000000002,True
Stephanie Salinas,Stephanie,Salinas,180.173276,True
Jesse Duarte,Jesse,Duarte,23.19171407,False
Tammy Williams,Tammy,Williams,24.00839556,False
Jay Lynch,Jay,Lynch,43.56506347,False
Adam Thompson,Adam,Thompson,87.5002892,False
Chad Clark,Chad,Clark,291.2850477,True
Maxwell Cole,Maxwell,Cole,138.5224022,True
Tony Lester,Tony,Lester,220.71065719999996,True
Bethany Williamson,Bethany,Williamson,115.9862024,True
Javier Moss,Javier,Moss,41.309850299999994,False
Ronald Owens,Ronald,Owens,216.8781531,True
Jennifer Lewis,Jennifer,Lewis,61.69501363,False
Jennifer Goodwin,Jennifer,Goodwin,6.772621518999999,False
Joseph Wright,Joseph,Wright,155.2606241,True
Erik Delgado,Erik,Delgado,273.22199700000004,True
Paul Reid,Paul,Reid,63.28549542,False
Thomas Bryant,Thomas,Bryant,146.4967831,True
Marvin Wood,Marvin,Wood,273.3635523,True
Zachary Gordon,Zachary,Gordon,250.1895915,True
Eric Becker,Eric,Becker,97.12959620000001,False
Jason Greene,Jason,Greene,169.1431017,True
Thomas Davis,Thomas,Davis,230.95472990000002,True
Kimberly Duncan,Kimberly,Duncan,191.1203851,True
Samantha Smith,Samantha,Smith,291.8803441,True
Thomas Rogers,Thomas,Rogers,112.9576098,True
Ryan Hammond,Ryan,Hammond,21.4055375,False
Jillian Smith,Jillian,Smith,259.3625114,True
Charles Harris MD,Charles,Harris MD,84.45795116,False
Jenny Lewis,Jenny,Lewis,253.6513704,True
Heidi Bolton,Heidi,Bolton,146.4562717,True
Ian Park,Ian,Park,77.37019197,False
David Guzman,David,Guzman,216.07523680000003,True
Pamela Dillon,Pamela,Dillon,51.72379565,False
Kimberly Leblanc,Kimberly,Leblanc,294.6052651,True
Megan Smith,Megan,Smith,25.42056931,False
Ronald Costa,Ronald,Costa,136.8854344,True
Daniel Lewis,Daniel,Lewis,143.9851601,True
Dale Ramirez,Dale,Ramirez,15.01368802,False
